	0	0	400.834	801.668	1202.5	1603.34	2004.17	2405	2805.84	3206.67	3607.51	4008.34	4409.17	4810.01	5210.84	5611.68	6012.51	6413.34	6814.18	7215.01	7615.85	8016.68	8417.51	8818.35	9219.18	9620.02	10020.9	10421.7	10822.5	11223.4	11624.2
X (X)																															
µm		Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s	Counts/s
20394.8		2.96785	2.31759	1.95912	1.19214	0.65026	5.28545	0.366813	0	0	2.68441	9.13699	1.01707	0.366813	2.96785	6.30252	8.53675	8.64512	4.04328	9.72055	11.0461	6.54428	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
20794.7		0	0	0.366813	2.55936	0	0.65026	4.82693	0	4.53515	2.50934	0.366813	5.002	8.53675	8.72015	1.42557	4.36008	5.76897	22.7925	9.88729	8.69514	16.2065	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
21194.6		1.5923	5.24376	0	2.96785	2.31759	1.95912	0	1.01707	0	0.942043	1.19214	3.9099	0.65026	1.8424	3.25964	3.33467	9.99566	5.844	13.2553	5.43551	4.89362	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
21594.5		0.366813	2.96785	2.39262	1.71735	0	2.55936	0	2.55936	2.68441	5.10204	6.01074	2.14252	4.87695	2.55936	3.70148	0.65026	4.68521	7.44464	5.89402	10.9544	5.844	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
21994.4		2.96785	0	0	3.33467	0	1.01707	6.01907	0	0.77531	2.38429	5.24376	3.70148	5.72729	4.77691	1.14212	9.23703	8.42837	19.6745	8.47839	11.5463	10.4125	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
22394.3		5.844	2.55936	1.19214	0.942043	1.66733	0	6.62765	0.942043	2.96785	6.66933	2.55936	5.40216	5.55222	10.6709	0.942043	9.11198	4.55182	5.48553	16.1981	3.08457	9.9123	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
22794.2		6.67767	0	0	2.39262	5.2521	3.45972	5.844	5.36048	0	2.68441	5.07703	5.48553	1.19214	2.55936	5.11038	4.35174	6.73603	2.76777	14.7976	14.1807	13.9139	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
23194.1		7.96985	0.65026	2.39262	1.71735	3.98493	3.58477	0	0	0	0	8.4117	0	0	4.16	4.5935	3.9099	0.942043	10.0624	7.503	17.3403	11.788	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
23594		2.96785	4.65186	6.46925	3.62645	2.60938	0	0.942043	3.04288	2.31759	0	2.39262	3.61811	4.27671	0	3.08457	2.75944	3.32633	11.1795	8.21162	8.03655	5.72729	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
23993.9		0.366813	0	0.942043	0	2.92617	1.19214	3.05122	2.39262	0	1.38389	2.13419	5.65226	0	0	0	5.85234	3.9099	10.5792	9.40376	16.7317	6.42757	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
24393.8		0	0	2.39262	0.77531	2.31759	0	0.942043	1.19214	0	2.68441	1.01707	4.18501	5.52721	0	2.31759	9.55382	1.71735	7.74476	8.62011	14.4975	6.07743	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
24793.7		0.366813	2.20922	3.33467	1.19214	3.33467	0.65026	3.12625	5.78565	3.70148	0	11.3712	0	0	0.77531	3.33467	4.71022	1.19214	0.77531	7.86981	13.5888	7.46132	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
25193.6		0	1.66733	0.942043	3.0929	2.55936	0	0	1.19214	4.46012	3.5014	0	0	0	6.14412	4.71022	1.01707	3.98493	1.42557	10.3625	10.004	2.96785	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
25593.5		0.65026	6.37755	0	0	3.9099	0	0.942043	0	1.8424	0.942043	8.57843	3.20962	1.01707	3.20962	7.43631	0	4.70188	0.65026	3.16793	15.2144	10.3458	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
25993.4		2.96785	5.93571	0.942043	0.65026	2.31759	4.63519	0.942043	0	7.63639	1.01707	0	2.96785	0	7.21122	0.77531	1.19214	1.19214	4.46012	1.79238	14.3391	22.7341	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
26393.3		2.55936	2.55936	0.77531	0	0.65026	2.14252	5.11038	0	0	4.35174	0	1.66733	0	0.366813	2.55936	3.08457	0	1.19214	6.30252	13.372	5.47719	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
26793.2		0.77531	3.1596	3.80986	0	5.72729	2.96785	0	2.55936	6.01907	1.95912	1.14212	0	1.19214	2.501	5.52721	0	2.2509	1.10044	2.96785	4.46012	9.24536	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
27193.1		0	0	0	0	2.96785	1.01707	2.14252	2.68441	6.71935	0.65026	1.01707	3.33467	0.366813	3.33467	5.94404	5.002	0	2.55936	1.38389	2.07583	1.55062	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
27593		1.30886	0	0	2.39262	2.20922	0	2.20922	2.96785	8.28665	0	0	3.05122	1.01707	2.96785	0.65026	0	0	0	6.96112	3.70148	11.3129	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
27992.9		0	8.52841	0	2.14252	1.30886	0	0	0	2.14252	0.65026	0	2.68441	2.75944	3.33467	2.68441	2.78445	0.65026	3.33467	5.54388	8.03655	10.1374	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
